date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Cruise Ship,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-11-10,3120,94,0,6192,2112,18081,2427,4707,3,758,657,17248,8730,91,222,714,10645,4992,1898,1183,1590,6058,156,4233,10184,8094,2752,3480,3323,462,730,1859,489,16461,1144,33771,4660,674,2,5922,1451,737,9078,889,1257,4062,540,3672,19710,672,59,23,3726,2446,546,2613,127
2020-11-11,3201,98,0,6228,2126,18121,2443,4716,3,760,657,17300,8806,91,222,733,10798,5051,1927,1217,1604,6058,158,4249,10222,8136,2810,3497,3347,472,731,1877,492,16476,1158,33794,4698,686,2,5982,1470,742,9135,901,1266,4076,567,3761,19849,678,59,23,3741,2453,553,2621,127
2020-11-12,3213,98,0,6240,2144,18147,2468,4726,3,762,657,17372,8881,91,222,749,10846,5094,1946,1217,1622,6097,159,4261,10242,8185,2849,3514,3370,472,756,1880,495,16495,1176,33808,4706,697,2,6061,1481,746,9184,909,1271,4084,567,3788,20124,687,59,23,3758,2466,555,2621,127
2020-11-13,3231,99,0,6257,2148,18223,2504,4737,3,765,657,17445,8905,93,222,752,10891,5140,1972,1258,1647,6121,162,4273,10265,8308,2895,3519,3391,477,775,1893,498,16522,1198,33827,4720,707,2,6132,1493,753,9212,914,1273,4101,568,3852,20153,701,59,23,3785,2477,565,2683,127
2020-11-14,3246,100,0,6300,2159,18286,2525,4737,3,766,658,17489,8956,93,222,759,11088,5191,1985,1258,1658,6121,163,4293,10293,8376,2930,3540,3406,514,779,1908,499,16548,1208,33844,4756,726,2,6195,1516,759,9255,921,1283,4110,621,3877,20283,710,59,23,3799,2493,574,2739,144
2020-11-15,3248,100,0,6302,2183,18306,2546,4737,3,769,660,17518,8957,94,222,759,11162,5260,1989,1258,1661,6132,165,4302,10329,8376,2961,3543,3409,520,779,1909,499,16566,1215,33866,4806,736,2,6272,1528,761,9294,935,1291,4112,644,3893,20373,718,59,23,3800,2505,582,2751,144
2020-11-16,3249,100,0,6302,2225,18326,2578,4759,3,773,660,17559,8967,98,222,763,11204,5323,2023,1268,1664,6139,165,4309,10340,8431,2973,3545,3424,522,797,1917,500,16580,1236,33889,4814,743,2,6341,1538,765,9319,942,1297,4143,644,3923,20420,723,59,23,3806,2520,585,2764,144
2020-11-17,3301,102,0,6312,2245,18379,2608,4771,3,776,660,17644,9008,100,222,798,11317,5405,2064,1268,1697,6156,166,4335,10360,8511,2999,3581,3488,543,816,1944,502,16618,1264,33985,4852,775,2,6420,1544,778,9353,951,1302,4156,644,3995,20536,732,59,23,3835,2532,598,2867,155
2020-11-18,3347,102,0,6365,2275,18492,2651,4784,3,779,665,17731,9065,100,223,812,11468,5479,2102,1328,1712,6184,170,4351,10407,8573,3066,3601,3510,561,826,1947,504,16655,1290,34016,4898,791,2,6518,1570,788,9470,971,1309,4182,674,4048,20714,740,60,23,3860,2545,612,2925,155
2020-11-19,3419,103,0,6384,2297,18581,2730,4805,3,782,667,17810,9102,101,223,835,11648,5556,2127,1328,1742,6199,171,4372,10435,8717,3138,3619,3542,561,854,1953,506,16689,1302,34044,4936,801,2,6625,1588,808,9580,982,1314,4201,705,4128,20924,756,61,23,3896,2557,623,3010,176
2020-11-20,3451,103,0,6427,2321,18669,2745,4828,3,784,669,17889,9142,103,224,845,11795,5628,2159,1412,1762,6233,173,4398,10469,8774,3206,3642,3580,567,897,1982,507,16712,1325,34082,4979,824,2,6746,1603,812,9687,991,1321,4231,741,4202,21096,773,62,23,3912,2573,639,3091,176
2020-11-21,3457,104,0,6457,2337,18748,2787,4828,3,786,670,17930,9179,104,231,847,11952,5697,2191,1412,1783,6233,174,4415,10488,8875,3257,3657,3597,600,905,2011,508,16746,1350,34126,5005,840,2,6869,1624,819,9787,1012,1331,4274,777,4211,21249,787,63,23,3938,2595,658,3143,176
2020-11-22,3457,105,0,6464,2357,18789,2806,4828,3,790,670,17991,9198,106,233,849,12051,5774,2202,1413,1787,6260,176,4434,10512,8875,3297,3676,3601,603,909,2017,512,16761,1383,34150,5034,846,2,6999,1634,820,9830,1017,1343,4283,819,4266,21340,793,63,23,3938,2612,662,3150,176
2020-11-23,3459,105,0,6464,2387,18819,2810,4871,3,796,672,18085,9215,106,233,866,12112,5860,2222,1459,1792,6284,177,4448,10531,8940,3321,3676,3609,614,934,2023,512,16772,1400,34177,5039,852,2,7109,1649,826,9858,1032,1355,4288,819,4301,21395,797,63,23,3942,2631,667,3158,202
2020-11-24,3472,118,0,6515,2405,18924,2860,4881,3,800,673,18157,9221,107,233,874,12262,5941,2270,1459,1809,6323,189,4481,10551,9094,3359,3729,3793,630,934,2047,513,16819,1428,34200,5074,889,2,7235,1664,847,9938,1038,1367,4313,821,4372,21589,808,64,23,3979,2645,682,3272,202
2020-11-25,3532,118,0,6524,2425,19021,2906,4926,3,802,677,18254,9297,109,235,895,12440,6021,2312,1506,1835,6350,190,4518,10604,9170,3434,3745,3831,652,950,2071,514,16886,1451,34226,5138,893,2,7375,1680,867,10080,1052,1374,4317,849,4466,21784,834,64,23,4008,2662,695,3343,215
2020-11-26,3572,120,0,6568,2436,19076,2957,4926,3,805,677,18254,9336,111,237,895,12596,6112,2349,1506,1835,6350,190,4547,10604,9170,3434,3763,3864,658,982,2093,514,16925,1469,34282,5138,903,2,7485,1680,867,10185,1069,1386,4317,849,4519,21965,834,64,23,4029,2681,712,3415,215
2020-11-27,3572,120,0,6588,2436,19139,2977,4961,3,810,677,18363,9380,112,240,909,12686,6196,2360,1532,1871,6391,190,4569,10635,9357,3535,3769,3865,664,984,2095,517,16942,1504,34320,5210,908,2,7629,1704,885,10210,1076,1395,4346,888,4526,22026,849,67,23,4044,2695,712,3434,215
2020-11-28,3572,122,0,6624,2449,19174,2983,4961,3,813,678,18442,9424,112,240,913,12838,6270,2375,1532,1885,6391,191,4602,10676,9467,3580,3779,3873,669,989,2119,523,16965,1527,34358,5219,921,2,7778,1717,896,10253,1083,1399,4346,942,4541,22130,863,67,23,4054,2714,718,3464,215
2020-11-29,3577,122,0,6634,2470,19205,3003,4961,3,817,680,18500,9442,112,244,920,12882,6351,2399,1532,1896,6407,191,4625,10722,9467,3637,3806,3879,671,989,2136,526,16978,1540,34406,5240,926,2,7928,1736,905,10319,1094,1408,4353,943,4554,22199,868,67,23,4058,2731,729,3487,215
2020-11-30,3578,122,0,6639,2502,19234,3037,5020,3,820,680,18597,9452,112,244,929,12985,6432,2426,1563,1908,6420,194,4641,10748,9564,3652,3807,3890,681,1018,2144,526,16993,1568,34454,5261,933,2,8084,1743,912,10357,1106,1415,4381,946,4602,22271,871,69,23,4062,2762,735,3494,215
2020-12-01,3638,123,0,6687,2512,19351,3109,5040,3,826,685,18679,9515,112,244,960,13131,6518,2449,1563,1943,6455,214,4673,10778,9759,3674,3836,4055,698,1080,2164,528,17083,1589,34513,5284,960,2,8241,1758,936,10529,1122,1428,4404,948,4638,22473,890,72,23,4093,2783,758,3611,239
2020-12-02,3711,123,0,6739,2522,19470,3193,5091,3,829,690,18776,9567,112,244,991,13397,6617,2518,1683,1943,6501,218,4715,10824,9842,3751,3851,4106,713,1128,2202,537,17145,1629,34573,5366,972,2,8408,1812,953,10703,1144,1442,4444,995,4688,22684,906,74,23,4113,2806,778,3703,239
2020-12-03,3776,131,0,6821,2555,19650,3320,5111,3,834,692,18874,9648,112,246,1014,13625,6704,2603,1684,2014,6524,220,4764,10874,10035,3843,3879,4170,722,1159,2250,544,17209,1673,34635,5410,983,2,8558,1836,973,10886,1155,1454,4466,1033,4781,22910,917,75,23,4147,2823,789,3773,266
2020-12-04,3831,142,0,6885,2586,19786,3338,5146,3,838,693,18994,9725,113,256,1032,13782,6802,2665,1791,2039,6548,224,4790,10910,10117,3904,3916,4245,727,1186,2272,552,17255,1706,34693,5467,995,2,8745,1860,1003,11068,1173,1466,4496,1064,4876,23142,925,77,23,4160,2849,799,3842,266
2020-12-05,3877,143,0,6925,2620,19910,3357,5146,3,842,695,19084,9793,113,261,1032,14017,6899,2682,1792,2062,6548,227,4820,10953,10321,3979,3949,4305,734,1194,2301,559,17306,1738,34763,5516,1013,2,8921,1874,1027,11210,1185,1482,4517,1091,4905,23353,939,79,23,4197,2867,829,3934,266
2020-12-06,3889,143,0,6950,2660,20007,3358,5146,3,849,697,19177,9806,113,262,1035,14116,6987,2717,1792,2072,6584,227,4846,11004,10321,4043,3961,4313,736,1205,2315,564,17321,1749,34824,5543,1019,2,9099,1896,1033,11280,1192,1497,4566,1110,4943,23433,939,79,23,4200,2883,838,3952,266
2020-12-07,3892,146,0,6950,2713,20067,3358,5224,3,854,701,19282,9851,113,262,1055,14216,7081,2723,1862,2082,6607,227,4865,11035,10422,4064,3961,4318,742,1236,2319,566,17336,1756,34904,5560,1028,2,9276,1911,1045,11345,1203,1521,4579,1110,5009,23491,949,81,23,4208,2905,841,3973,289
2020-12-08,3942,146,0,6973,2752,20238,3372,5242,3,857,701,19378,9873,113,262,1074,14384,7187,2724,1863,2102,6652,239,4916,11076,10625,4086,4017,4459,763,1271,2359,566,17426,1756,34994,5605,1028,2,9467,1922,1080,11548,1206,1542,4585,1111,5109,23661,972,85,23,4260,2915,870,4054,289
2020-12-09,3985,150,0,7081,2786,20439,3639,5285,3,870,704,19462,9921,113,266,1103,14613,7289,2724,1948,2118,6684,246,4962,11166,10706,4168,4041,4499,771,1294,2384,570,17542,1823,35062,5661,1086,2,9654,1945,1110,11746,1219,1557,4612,1147,5171,23930,995,86,23,4281,2922,901,4142,299
2020-12-10,4034,155,0,7154,2820,20604,3759,5327,3,876,708,19591,9975,115,268,1136,14845,7395,2724,1948,2146,6724,246,5012,11209,10900,4257,4083,4573,781,1329,2434,584,17608,1846,35149,5714,1109,2,9848,1980,1123,11981,1238,1583,4627,1177,5240,24127,1016,89,23,4335,2933,921,4209,299
2020-12-11,4086,158,0,7245,2875,20793,3846,5363,3,880,709,19714,10031,115,269,1151,15067,7505,3193,2079,2168,6767,250,5064,11257,10965,4351,4124,4580,805,1343,2479,590,17662,1889,35247,5752,1130,2,10030,2007,1138,12195,1249,1603,4673,1210,5327,24359,1025,93,23,4370,2939,938,4266,321
2020-12-12,4102,176,0,7322,2911,20971,3871,5363,3,887,713,19785,10075,115,271,1169,15232,7600,3208,2079,2192,6767,257,5100,11307,11195,4418,4180,4631,816,1365,2520,600,17732,1913,35335,5796,1152,2,10219,2042,1150,12389,1266,1622,4685,1243,5400,24542,1038,95,23,4409,2941,966,4324,321
2020-12-13,4102,176,0,7357,2945,21063,3958,5363,3,900,715,19866,10076,115,274,1175,15339,7689,3209,2080,2207,6818,257,5117,11349,11195,4503,4199,4638,818,1373,2539,603,17751,1957,35453,5823,1152,2,10399,2064,1155,12514,1272,1652,4739,1259,5462,24637,1055,95,23,4411,2941,968,4339,321
2020-12-14,4102,176,0,7358,2990,21154,3969,5444,3,906,716,20003,10104,119,274,1194,15455,7796,3269,2117,2224,6845,259,5142,11388,11289,4521,4204,4642,818,1418,2548,604,17775,1978,35529,5855,1157,2,10583,2072,1161,12580,1282,1667,4751,1259,5541,24684,1062,96,23,4414,2941,978,4352,321
2020-12-15,4124,179,0,7422,3016,21390,4085,5466,3,913,720,20082,10160,119,274,1214,15587,7888,3336,2117,2239,6895,265,5206,11443,11495,4542,4252,4866,826,1438,2595,604,17872,2006,35653,5881,1170,2,10768,2086,1213,12827,1294,1683,4756,1261,5615,24894,1077,100,23,4470,2941,1012,4408,328
2020-12-16,4198,181,0,7530,3074,21789,4156,5506,3,926,720,20204,10228,119,278,1231,15777,7980,3350,2255,2262,6933,267,5270,11513,11588,4634,4294,4929,836,1448,2651,625,18003,2049,35761,5979,1195,2,10979,2128,1262,13145,1312,1702,4800,1300,5668,25160,1096,105,23,4508,3042,1039,4493,328
2020-12-17,4254,183,0,7677,3112,22057,4226,5552,3,932,725,20305,10294,119,280,1259,15985,8093,3450,2263,2316,6964,276,5319,11558,11801,4717,4320,4980,849,1453,2671,629,18080,2103,35889,6065,1204,2,11187,2144,1283,13361,1323,1719,4843,1301,5845,25406,1126,105,23,4553,3117,1071,4561,351
2020-12-18,4296,183,0,7819,3139,22322,4259,5581,3,939,728,20401,10332,119,281,1275,16206,8200,3450,2353,2344,6994,281,5358,11610,11868,4782,4354,5009,854,1470,2706,638,18124,2128,36018,6125,1225,2,11396,2161,1304,13579,1333,1734,4872,1329,5960,25736,1140,107,23,4598,3120,1091,4632,351
2020-12-19,4389,184,0,7937,3191,22564,4339,5581,3,952,730,20473,10381,119,281,1275,16326,8294,3532,2353,2371,6994,292,5412,11657,12074,4839,4390,5077,864,1475,2749,650,18173,2155,36142,6184,1231,2,11584,2189,1340,13790,1342,1754,4895,1350,5960,25920,1148,108,23,4643,3123,1122,4722,351
2020-12-20,4389,184,0,7971,3237,22688,4368,5581,3,966,737,20568,10383,119,282,1280,16407,8380,3588,2354,2397,7042,292,5448,11717,12074,4909,4409,5105,865,1486,2779,656,18194,2171,36256,6224,1231,2,11773,2212,1341,13879,1368,1768,4935,1361,6071,26034,1155,111,23,4650,3125,1128,4743,351
2020-12-21,4389,184,0,7972,3295,22795,4378,5676,3,973,742,20680,10399,120,282,1301,16527,8487,3588,2463,2412,7107,293,5471,11759,12153,4931,4411,5117,881,1511,2785,656,18223,2180,36389,6240,1233,2,11966,2218,1347,13937,1382,1779,4962,1381,6136,26144,1161,111,23,4654,3128,1129,4751,351
2020-12-22,4452,194,0,8125,3338,23063,4420,5703,3,980,744,20754,10463,121,282,1313,16671,8566,3652,2463,2440,7158,303,5519,11804,12342,4955,4490,5330,895,1521,2823,656,18326,2203,36547,6291,1238,2,12165,2240,1382,14255,1391,1797,4976,1381,6269,26322,1173,112,23,4705,3131,1171,4879,373
2020-12-23,4587,197,0,8179,3376,23357,4462,5736,3,989,751,20874,10519,121,285,1324,16842,8658,3667,2505,2466,7226,311,5568,11887,12415,5030,4533,5435,914,1561,2869,677,18466,2243,36697,6360,1243,2,12320,2283,1403,14512,1408,1807,5028,1389,6380,26580,1196,117,23,4760,3162,1194,4953,373
2020-12-24,4676,199,0,8294,3406,23685,4550,5791,3,998,756,20995,10582,121,285,1349,16960,8731,3738,2517,2466,7272,317,5627,11963,12415,5109,4556,5480,916,1568,2914,690,18544,2272,36846,6360,1260,2,12461,2328,1415,14767,1423,1824,5043,1430,6431,26868,1204,120,23,4791,3184,1228,5019,373
2020-12-25,4680,199,0,8409,3438,23814,4586,5791,3,1009,756,20995,10631,121,285,1349,17154,8811,3743,2519,2466,7272,319,5659,11963,12415,5109,4562,5489,916,1573,2941,690,18595,2307,36978,6360,1264,2,12619,2328,1415,14902,1432,1845,5043,1430,6431,27051,1204,120,23,4820,3184,1247,5025,373
2020-12-26,4685,200,0,8424,3441,24074,4592,5791,3,1017,762,21135,10685,121,285,1354,17224,8904,3743,2520,2534,7272,319,5680,12010,12690,5166,4565,5500,919,1578,2942,701,18613,2316,37108,6526,1264,2,12801,2357,1422,14926,1432,1856,5124,1446,6443,27075,1212,121,23,4840,3184,1253,5029,373
2020-12-27,4691,200,0,8427,3482,24137,4610,5791,3,1032,768,21212,10689,121,285,1354,17336,8996,3744,2520,2555,7291,323,5712,12110,12690,5206,4606,5501,924,1582,2950,708,18630,2346,37233,6549,1266,2,12976,2370,1427,15044,1445,1869,5155,1446,6512,27130,1214,127,23,4854,3184,1254,5039,373
2020-12-28,4712,200,0,8469,3537,24269,4631,5904,3,1041,771,21308,10696,121,285,1377,17470,9097,3744,2562,2563,7336,326,5740,12158,12754,5219,4634,5507,927,1587,2971,715,18651,2382,37364,6561,1270,2,13158,2383,1433,15134,1456,1883,5173,1446,6588,27205,1219,129,23,4861,3195,1263,5060,405
2020-12-29,4737,201,0,8640,3603,24690,4687,5924,3,1047,775,21409,10779,121,285,1393,17596,9216,3812,2588,2594,7397,333,5803,12218,12966,5255,4719,5608,939,1603,3016,735,18777,2403,37505,6574,1276,2,13321,2405,1449,15422,1460,1900,5198,1446,6710,27436,1235,130,23,4920,3369,1284,5152,405
2020-12-30,4774,203,0,8718,3637,25322,4750,5964,3,1055,780,21546,10846,121,285,1403,17811,9314,3822,2755,2623,7448,334,5848,12338,13018,5321,4747,5694,950,1611,3063,741,18952,2436,37658,6729,1282,2,13469,2453,1468,15742,1484,1911,5249,1464,6810,27741,1256,134,23,4984,3420,1318,5192,405
2020-12-31,4827,206,0,8864,3676,25763,4814,5995,3,1061,786,21673,10934,121,288,1436,17978,9390,3891,2755,2623,7488,347,5895,12423,13018,5382,4787,5724,961,1651,3122,759,19042,2477,37799,6748,1299,2,13621,2489,1477,16030,1503,1930,5296,1488,6907,28066,1269,136,23,5032,3461,1338,5242,438
2021-01-01,4872,206,0,9015,3711,26168,4873,5995,3,1065,788,21673,10958,122,289,1436,17978,9468,3898,2892,2623,7488,352,5942,12423,13018,5382,4816,5747,961,1668,3143,759,19160,2502,37973,6748,1316,2,13766,2489,1477,16245,1521,1944,5296,1488,6907,28359,1269,136,23,5081,3461,1361,5254,438
2021-01-02,4872,215,0,9061,3729,26444,4912,6099,3,1072,792,21890,10960,122,289,1448,18217,9562,3946,2893,2698,7488,358,5967,12502,13306,5436,4840,5751,971,1669,3148,769,19187,2534,38093,6892,1317,2,13919,2527,1492,16273,1526,1957,5385,1501,6970,28442,1294,139,23,5117,3461,1373,5256,438
2021-01-03,4873,215,0,9061,3749,26515,4934,6099,3,1080,794,21987,10964,122,289,1448,18322,9625,3946,2893,2723,7537,359,5994,12610,13306,5489,4871,5770,972,1672,3180,780,19208,2551,38239,6910,1317,2,14053,2547,1500,16331,1545,1974,5469,1513,7025,28496,1301,140,23,5124,3472,1376,5261,438
2021-01-04,4878,218,0,9064,3800,26783,4944,6168,3,1085,797,22090,10971,122,289,1459,18412,9735,3992,2911,2749,7585,361,6027,12671,13391,5502,4884,5772,975,1682,3206,781,19225,2574,38417,6941,1319,2,14217,2552,1506,16432,1555,1992,5484,1513,7168,28570,1305,144,24,5132,3482,1396,5269,438
2021-01-05,4886,218,0,9317,3836,27196,4991,6192,3,1093,801,22188,11072,123,289,1471,18562,9800,3999,3006,2772,7635,369,6082,12734,13608,5520,4975,5987,1005,1692,3235,792,19382,2594,38563,6996,1336,2,14352,2571,1550,16631,1562,2005,5498,1513,7267,28808,1312,149,24,5191,3541,1442,5366,464
2021-01-06,4994,220,0,9444,3901,27769,5050,6230,3,1102,806,22317,11165,123,299,1488,18735,9883,4060,3041,2806,7681,372,6132,12836,13667,5596,5013,6022,1015,1703,3295,816,19523,2641,38729,7076,1341,2,14506,2633,1558,16989,1570,2024,5582,1519,7379,29118,1330,152,24,5226,3605,1481,5435,464
2021-01-07,5080,223,0,9741,3926,28312,5102,6287,3,1112,808,22481,11230,124,299,1517,18941,9958,4065,3042,2843,7728,385,6173,12909,13873,5640,5013,6094,1038,1719,3339,827,19646,2680,38933,7213,1348,2,14625,2672,1568,17251,1588,2035,5661,1544,7492,29498,1359,155,24,5275,3634,1518,5477,489
2021-01-08,5191,223,0,9938,3966,28946,5138,6324,3,1116,809,22666,11314,124,303,1523,19108,10021,4124,3164,2856,7833,426,6216,12985,13913,5688,5101,6131,1049,1733,3394,846,19756,2710,39098,7328,1359,2,14766,2703,1575,17458,1592,2048,5695,1556,7618,30128,1381,156,24,5312,3699,1554,5529,489
2021-01-09,5299,224,0,10036,4010,29459,5190,6324,3,1128,813,22804,11457,124,308,1528,19210,10089,4127,3164,2876,7833,432,6246,13074,14145,5731,5146,6173,1054,1737,3450,862,19854,2732,39288,7425,1360,2,14898,2738,1603,17710,1616,2062,5758,1570,7704,30313,1390,156,24,5381,3699,1570,5567,489
2021-01-10,5334,224,0,10141,4043,29855,5208,6324,3,1137,817,22912,11458,124,309,1534,19293,10147,4138,3165,2901,7873,432,6272,13151,14145,5775,5167,6180,1056,1760,3467,869,19854,2749,39450,7567,1360,2,15045,2761,1604,17804,1630,2074,5811,1585,7785,30479,1392,156,24,5383,3699,1582,5570,489
2021-01-11,5347,224,0,10147,4081,30068,5213,6416,3,1146,821,23071,11475,124,309,1544,19363,10217,4139,3273,2922,7918,438,6301,13206,14192,5779,5186,6184,1057,1772,3500,869,19854,2764,39650,7578,1360,2,15187,2775,1613,17892,1642,2095,5826,1585,7865,30585,1396,156,24,5393,3699,1594,5575,489
2021-01-12,5573,225,0,10482,4121,30655,5242,6449,3,1157,825,23227,11662,124,309,1556,19497,10271,4222,3274,2944,7971,449,6367,13273,14296,5792,5284,6383,1067,1791,3546,878,20039,2794,39835,7638,1363,2,15335,2804,1667,18137,1645,2109,5860,1585,8011,30895,1422,158,24,5477,3789,1634,5633,522
2021-01-13,5760,226,0,10673,4186,31187,5285,6536,3,1166,831,23396,11803,124,312,1564,19617,10334,4232,3375,2991,8022,453,6404,13359,14336,5842,5315,6411,1069,1803,3596,885,20161,2807,40005,7745,1364,2,15479,2848,1708,18484,1659,2120,5911,1604,8148,31277,1449,158,24,5552,3838,1671,5679,522
2021-01-14,5945,228,0,10855,4228,31636,5316,6553,3,1178,842,23613,11975,124,318,1591,19724,10400,4251,3376,3042,8080,461,6449,13433,14511,5885,5356,6457,1077,1818,3658,897,20161,2836,40245,7825,1372,2,15597,2882,1737,18784,1679,2130,5934,1614,8232,31693,1460,162,24,5626,3876,1702,5728,522
2021-01-15,6030,229,0,11040,4263,32225,5343,6594,3,1182,842,23799,12138,125,318,1603,19873,10465,4257,3517,3061,8080,477,6494,13509,14550,5918,5411,6492,1086,1837,3698,908,20320,2874,40449,7933,1395,2,15739,2925,1758,19009,1692,2146,6037,1629,8311,32086,1472,163,24,5656,3903,1733,5770,522
2021-01-16,6119,229,0,11248,4293,32769,5363,6594,3,1188,847,24004,12291,125,320,1605,20020,10534,4321,3517,3093,8080,507,6541,13583,14669,5955,5481,6523,1088,1837,3761,927,20414,2910,40621,8016,1403,2,15860,2952,1799,19223,1703,2161,6108,1633,8355,32428,1485,163,24,5706,3903,1761,5905,522
2021-01-17,6120,229,0,11266,4311,33094,5379,6594,3,1200,850,24137,12296,125,322,1607,20050,10602,4323,3518,3127,8203,511,6567,13652,14669,5995,5521,6526,1092,1837,3779,933,20439,2932,40809,8083,1406,2,15979,2987,1800,19336,1703,2169,6237,1656,8391,32600,1493,163,24,5729,3903,1776,5906,522
2021-01-18,6121,229,0,11266,4343,33273,5386,6670,3,1210,857,24274,12360,125,322,1607,20118,10670,4324,3540,3167,8253,514,6596,13705,14686,6007,5524,6530,1093,1842,3784,933,20458,2958,40991,8083,1406,2,16104,2994,1803,19411,1703,2187,6248,1667,8430,32711,1500,163,24,5739,3903,1784,5926,522
2021-01-19,6126,230,0,11266,4386,33646,5388,6682,3,1219,861,24436,12572,128,324,1637,20153,10720,4332,3540,3194,8324,519,6650,13749,14702,6013,5574,6543,1093,1842,3792,938,20512,2975,41184,8139,1408,2,16207,3037,1808,19494,1703,2199,6259,1667,8471,33032,1507,163,24,5798,3940,1815,5973,550
2021-01-20,6283,253,0,11528,4441,34304,5422,6726,3,1228,863,24578,12778,128,325,1646,20285,10786,4394,3594,3243,8383,530,6689,13829,14770,6047,5638,6742,1094,1862,3863,950,20664,3009,41399,8200,1409,2,16306,3085,1832,19881,1717,2223,6328,1667,8556,33491,1517,165,24,5861,3940,1836,6035,550
2021-01-21,6379,254,0,11772,4496,34990,5440,6774,3,1241,864,24739,12889,128,328,1654,20423,10837,4445,3594,3301,8442,536,6735,13906,14933,6079,5668,6778,1100,1868,3910,962,20760,3044,41599,8339,1422,2,16406,3140,1843,20136,1732,2232,6373,1673,8684,33942,1547,168,24,5940,4065,1849,6090,550
2021-01-22,6486,254,0,12001,4549,35498,5462,6819,3,1252,867,25011,13060,128,332,1667,20534,10903,4478,3616,3337,8483,540,6792,13987,14951,6100,5713,6823,1104,1878,3958,971,20875,3077,41786,8464,1428,2,16527,3187,1865,20340,1761,2248,6404,1684,8777,34381,1571,169,24,6002,4114,1856,6135,571
2021-01-23,6657,259,0,12170,4563,36188,5482,6819,3,1254,870,25164,13246,128,336,1668,20645,10950,4486,3616,3386,8483,544,6837,14064,15181,6131,5752,6841,1141,1879,4011,981,20934,3115,41950,8586,1436,2,16626,3231,1877,20527,1771,2256,6479,1696,8819,34725,1582,170,24,6079,4114,1872,6184,571
2021-01-24,6660,259,0,12238,4606,36418,5505,6819,3,1267,872,25293,13250,128,342,1669,20680,10996,4487,3616,3421,8565,544,6865,14133,15181,6163,5772,6848,1151,1879,4026,987,20951,3145,42144,8695,1436,2,16734,3279,1880,20606,1773,2272,6547,1705,8859,34911,1595,170,24,6080,4114,1895,6190,571
2021-01-25,6662,259,0,12239,4650,36640,5512,6911,3,1271,879,25446,13303,129,342,1681,20744,11037,4488,3645,3460,8590,547,6900,14178,15219,6166,5777,6855,1151,1894,4029,990,20972,3157,42357,8720,1436,2,16835,3293,1882,20668,1778,2285,6552,1705,8970,35090,1597,171,24,6081,4148,1899,6199,571
2021-01-26,6896,260,0,12448,4690,37308,5517,6934,3,1276,888,25673,13482,129,401,1688,20853,11087,4492,3646,3495,8621,558,6963,14220,15305,6174,5852,6984,1185,1905,4088,994,21105,3171,42537,8776,1440,2,16922,3323,1904,20895,1783,2296,6578,1705,9162,35420,1613,171,24,6174,4167,1928,6264,596
2021-01-27,7172,261,0,12643,4742,38024,5552,6976,3,1283,895,25833,13643,129,404,1714,20949,11137,4500,3740,3542,8688,562,6996,14304,15314,6192,5917,7018,1201,1917,4134,1006,21220,3198,42699,8915,1441,2,17002,3388,1924,21111,1794,2303,6673,1739,9316,35877,1620,172,24,6228,4211,1953,6302,596
2021-01-28,7340,262,0,12819,4784,38643,5569,7020,3,1292,902,26035,13827,129,406,1721,21074,11180,4532,3741,3611,8743,567,7037,14348,15402,6208,5945,7041,1210,1921,4181,1022,21301,3226,42905,9046,1442,2,17085,3423,1930,21301,1801,2317,6903,1763,9417,36292,1620,172,24,6308,4243,1983,6334,596
2021-01-29,7566,262,0,13022,4831,39290,5594,7046,3,1299,907,26254,13986,129,407,1725,21146,11220,4577,3802,3668,8801,570,7076,14444,15410,6236,5983,7055,1227,1921,4218,1036,21383,3248,43090,9157,1444,2,17170,3471,1938,21470,1812,2324,6942,1768,9461,36650,1655,172,24,6379,4285,2006,6390,596
2021-01-30,7566,262,0,13098,4838,39878,5620,7046,3,1301,909,26360,14196,129,407,1725,21213,11262,4651,3802,3714,8801,590,7107,14531,15525,6255,6018,7070,1232,1923,4264,1042,21455,3265,43268,9287,1447,2,17253,3504,1957,21598,1823,2333,7014,1775,9574,36924,1663,173,24,6449,4285,2015,6430,596
2021-01-31,7688,262,0,13120,4868,40212,5640,7046,3,1305,913,26479,14198,129,410,1725,21253,11296,4901,3804,3745,8859,590,7127,14577,15525,6268,6045,7071,1233,1925,4270,1057,21484,3283,43450,9335,1447,2,17326,3547,1957,21656,1829,2341,7042,1778,9650,37074,1665,174,24,6464,4285,2024,6434,596
2021-02-01,7688,262,0,13124,4895,40407,5641,7119,3,1308,916,26685,14242,129,410,1735,21273,11331,4906,3834,3780,8912,595,7154,14607,15536,6270,6056,7074,1234,1927,4278,1059,21513,3295,43622,9342,1447,2,17396,3564,1958,21695,1836,2352,7283,1778,9753,37245,1668,175,24,6474,4318,2028,6436,596
